Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance
Barmouth,BRM,1.0,52.7228954666472,-4.05659664341287,51.47503531074714,-3.1719622835054033,1.5296185535655042
Barnehurst,BNH,2.0,51.4649571594916,0.159646215915891,51.47503531074714,-3.1719622835054033,3.3316237426439583
Barnes,BNS,1.0,51.4670847781107,-0.242164290131055,51.47503531074714,-3.1719622835054033,2.929808780953044
Barnes Bridge,BNI,2.0,51.4720072305495,-0.252630234454485,51.47503531074714,-3.1719622835054033,2.9193336194901596
Barnetby,BTB,1.0,53.575120046432,-0.409679706265516,51.47503531074714,-3.1719622835054033,3.469951142823135
Barnham,BAA,1.0,50.8309058508596,-0.639679954401345,51.47503531074714,-3.1719622835054033,2.6129210771448275
Barnhill,BNL,2.0,55.8774948886876,-4.22300584363342,51.47503531074714,-3.1719622835054033,4.526184143479615
Barnsley,BNY,2.0,53.5543015489003,-1.47716484028851,51.47503531074714,-3.1719622835054033,2.6824776723503425
Barnstaple,BNP,1.0,51.0739744679973,-4.06311775092404,51.47503531074714,-3.1719622835054033,0.9772450392288199
Barnt Green,BTG,1.0,52.3610898378667,-1.99246673824797,51.47503531074714,-3.1719622835054033,1.4752295978291652
Barrhead,BRR,2.0,55.8037583421428,-4.39728431394783,51.47503531074714,-3.1719622835054033,4.498806192849698
Barrhill,BRL,2.0,55.0970106102442,-4.78178229089313,51.47503531074714,-3.1719622835054033,3.96361268621855
Barrow Haven,BAV,2.0,53.697419946542,-0.392955239385703,51.47503531074714,-3.1719622835054033,3.558352655469096
Barrow-in-Furness,BIF,1.0,54.1190037011827,-3.22612090695349,51.47503531074714,-3.1719622835054033,2.6445230205305834
Barrow-Upon-Soar,BWS,1.0,52.7493358553102,-1.14484305880024,51.47503531074714,-3.1719622835054033,2.394379716971178
Barry,BRY,0.0,51.3967862682376,-3.28498495899336,51.47503531074714,-3.1719622835054033,0.13746649711153552
Barry Docks,BYD,0.0,51.4024452836283,-3.26070393235989,51.47503531074714,-3.1719622835054033,0.11464899597696548
Barry Island,BYI,0.0,51.3924170726249,-3.27336400852697,51.47503531074714,-3.1719622835054033,0.13079787118975622
Barry Links,BYL,2.0,56.4931516826701,-2.74544214683501,51.47503531074714,-3.1719622835054033,5.036210018371616
Barton-on-Humber,BAU,2.0,53.6889177395454,-0.44343673614012,51.47503531074714,-3.1719622835054033,3.5137056039410473
Basildon,BSO,2.0,51.5681040297501,0.456788850539816,51.47503531074714,-3.1719622835054033,3.629944431983955
Basingstoke,BSK,1.0,51.2683569850094,-1.08726383162934,51.47503531074714,-3.1719622835054033,2.0949185104877492
Bat & Ball,BBL,2.0,51.2897587469008,0.194227480292899,51.47503531074714,-3.1719622835054033,3.37128475970381
Bath Spa,BTH,0.0,51.3776883852266,-2.3570184714201,51.47503531074714,-3.1719622835054033,0.8207373762443306
Bathgate,BHG,2.0,55.8971563834902,-3.63609679157923,51.47503531074714,-3.1719622835054033,4.446411544558507
Batley,BTL,2.0,53.7099423400798,-1.6229526318262,51.47503531074714,-3.1719622835054033,2.7192352474098054
Battersby,BTT,2.0,54.457680170473,-1.09297186288525,51.47503531074714,-3.1719622835054033,3.635707844186528
Battersea Park,BAK,2.0,51.4769582891996,-0.147533519657093,51.47503531074714,-3.1719622835054033,3.024429375177927
Battle,BAT,2.0,50.9129130238687,0.494702777064857,51.47503531074714,-3.1719622835054033,3.7095032190054993
Battlesbridge,BLB,2.0,51.624822766888,0.56528550890708,51.47503531074714,-3.1719622835054033,3.7402482997668924
Bayford,BAY,2.0,51.7577148923117,-0.0956100209046352,51.47503531074714,-3.1719622835054033,3.089312381330574
Beaconsfield,BCF,2.0,51.6112905925788,-0.643822282354315,51.47503531074714,-3.1719622835054033,2.531809109559259
