Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Bishopton (Strathclyde),BPT,2.0,435.0,228.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bitterne,BTE,0.0,10.0,3.1,SOUTH WESTERN RAILWAY,ANYTIME DAY S,1000.0
Blackburn,BBN,2.0,321.0,112.0,VIRGIN WEST COAST,ANYTIME S,200.0
Blackheath,BKH,2.0,129.0,44.6,SOUTH WESTERN RAILWAY,ANYTIME DAY S,703.0
Blackhorse Road,BHO,2.0,144.0,45.3,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Blackpool North,BPN,1.0,363.0,109.5,VIRGIN WEST COAST,ANYTIME S,200.0
Blackpool Pleasure Beach,BPB,2.0,325.0,109.5,VIRGIN WEST COAST,ANYTIME S,200.0
Blackpool South,BPS,2.0,327.0,109.5,VIRGIN WEST COAST,ANYTIME S,200.0
Blackridge,BKR,1.0,538.0,223.5,CROSSCOUNTRY,ANYTIME S,0.0
Blackrod,BLK,1.0,335.0,131.1,CROSSCOUNTRY,ANYTIME S,700.0
Blackwater,BAW,1.0,99.0,20.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Blaenau Ffestiniog,BFF,2.0,547.0,69.5,CROSSCOUNTRY,ANYTIME S,700.0
Blair Atholl,BLA,1.0,727.0,199.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blairhill,BAI,1.0,565.0,223.5,CROSSCOUNTRY,ANYTIME S,0.0
Blake Street,BKT,1.0,200.0,94.75,CROSSCOUNTRY,ANYTIME S,700.0
Blakedown,BKD,1.0,209.0,96.3,CROSSCOUNTRY,ANYTIME S,700.0
Blantyre,BLT,1.0,589.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0
