Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Blackridge,BKR,0.0,39.0,9.3,SCOTRAIL,ANYTIME DAY S,1000.0
Blackrod,BLK,1.0,215.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blackwater,BAW,1.0,481.0,170.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blaenau Ffestiniog,BFF,2.0,406.0,120.5,VIRGIN WEST COAST,ANYTIME S,275.0
Blair Atholl,BLA,0.0,131.0,23.2,SCOTRAIL,ANYTIME S,0.0
Blairhill,BAI,0.0,60.0,12.5,SCOTRAIL,ANYTIME DAY S,1000.0
Blake Street,BKT,1.0,291.0,126.55,CROSSCOUNTRY,ANYTIME S,0.0
Blakedown,BKD,2.0,281.0,151.85,CROSSCOUNTRY,ANYTIME S,0.0
Blantyre,BLT,1.0,83.0,16.4,SCOTRAIL,ANYTIME DAY S,0.0
Blaydon,BLO,1.0,113.0,61.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bleasby,BSB,2.0,362.0,150.8,CROSSCOUNTRY,ANYTIME S,0.0
Bletchley,BLY,1.0,324.0,161.5,VIRGIN WEST COAST,ANYTIME S,700.0
Bloxwich,BLX,1.0,317.0,151.3,CROSSCOUNTRY,ANYTIME S,0.0
Bloxwich North,BWN,1.0,319.0,151.3,CROSSCOUNTRY,ANYTIME S,0.0
Blundellsands & Crosby,BLN,3.0,299.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blythe Bridge,BYB,1.0,302.0,97.0,CROSSCOUNTRY,ANYTIME S,95.0
Bodmin Parkway,BOD,1.0,618.0,252.25,CROSSCOUNTRY,ANYTIME S,817.0
Bodorgan,BOR,1.0,401.0,119.0,VIRGIN WEST COAST,ANYTIME S,275.0
Bognor Regis,BOG,2.0,442.0,176.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bogston,BGS,1.0,123.0,18.7,SCOTRAIL,ANYTIME DAY S,0.0
Bolton,BON,1.0,224.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bolton-Upon-Dearne,BTD,1.0,270.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Bookham,BKA,2.0,382.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bootle (Cumbria),BOC,1.0,203.0,67.5,VIRGIN WEST COAST,ANYTIME S,275.0
Bootle New Strand,BNW,3.0,276.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bootle Oriel Road,BOT,3.0,270.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bordesley,BBS,3.0,296.0,126.55,CROSSCOUNTRY,ANYTIME S,0.0
Borough Green & Wrotham,BRG,2.0,363.0,167.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Borth,BRH,1.0,397.0,149.0,VIRGIN WEST COAST,ANYTIME S,287.0
Bosham,BOH,2.0,413.0,176.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Boston,BSN,1.0,299.0,148.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Botley,BOE,2.0,463.0,179.5,CROSSCOUNTRY,ANYTIME S,0.0
Bottesford,BTF,1.0,299.0,142.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bourne End,BNE,2.0,537.0,166.0,CROSSCOUNTRY,ANYTIME S,0.0
Bournemouth,BMH,1.0,454.0,194.5,CROSSCOUNTRY,ANYTIME S,0.0
Bournville,BRV,1.0,274.0,126.55,CROSSCOUNTRY,ANYTIME S,0.0
Bow Brickhill,BWB,2.0,353.0,161.5,VIRGIN WEST COAST,ANYTIME S,700.0
Bowes Park,BOP,1.0,334.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bowling,BWG,1.0,102.0,17.3,SCOTRAIL,ANYTIME DAY S,0.0
Box Hill & Westhumble,BXW,2.0,394.0,166.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bracknell,BCE,1.0,497.0,167.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bradford Forster Square,BDQ,1.0,218.0,116.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bradford Interchange,BDI,1.0,231.0,116.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bradford-on-Avon,BOA,1.0,569.0,202.9,CROSSCOUNTRY,ANYTIME S,700.0
Brading,BDN,4.0,473.0,198.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,981.0
Braintree,BTR,2.0,378.0,172.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Braintree Freeport,BTP,2.0,376.0,172.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bramhall,BML,1.0,248.0,68.5,VIRGIN WEST COAST,ANYTIME S,275.0
Bramley (Hants),BMY,1.0,471.0,172.5,CROSSCOUNTRY,ANYTIME S,0.0
Bramley (W Yorks),BLE,1.0,203.0,113.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brampton (Cumbria),BMP,1.0,131.0,59.7,TRANSPENNINE EXPRESS,ANYTIME S,0.0
Brampton (Suffolk),BRP,2.0,460.0,181.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Branchton,BCN,1.0,134.0,19.7,SCOTRAIL,ANYTIME DAY S,0.0
Brandon,BND,2.0,352.0,157.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Branksome,BSM,2.0,493.0,194.5,CROSSCOUNTRY,ANYTIME S,0.0
Braystones (Cumbria),BYS,1.0,170.0,75.5,TRANSPENNINE EXPRESS,ANYTIME S,275.0
Bredbury,BDY,1.0,240.0,68.5,VIRGIN WEST COAST,ANYTIME S,275.0
Breich,BRC,0.0,43.0,6.9,SCOTRAIL,ANYTIME DAY S,1000.0
Brentford,BFD,2.0,361.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brentwood,BRE,2.0,342.0,166.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bricket Wood,BWO,2.0,364.0,166.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bridge of Allan,BEA,0.0,61.0,9.4,SCOTRAIL,ANYTIME DAY S,1000.0
Bridge of Orchy,BRO,1.0,212.0,37.8,SCOTRAIL,ANYTIME DAY S,0.0
Bridgend,BGN,1.0,431.0,205.8,CROSSCOUNTRY,ANYTIME S,0.0
Bridgeton,BDG,1.0,86.0,14.4,SCOTRAIL,ANYTIME DAY S,0.0
Bridgwater,BWT,1.0,495.0,224.3,CROSSCOUNTRY,ANYTIME S,817.0
Bridlington,BDT,1.0,343.0,124.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brierfield,BRF,1.0,258.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brigg,BGG,2.0,290.0,126.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brighouse,BGH,1.0,271.0,116.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brighton (East Sussex),BTN,2.0,412.0,174.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brimsdown,BMD,2.0,315.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brinnington,BNT,1.0,237.0,68.5,VIRGIN WEST COAST,ANYTIME S,275.0
Bristol Parkway,BPW,1.0,389.0,202.9,CROSSCOUNTRY,ANYTIME S,700.0
Bristol Temple Meads,BRI,1.0,399.0,202.9,CROSSCOUNTRY,ANYTIME S,700.0
Brithdir,BHD,2.0,480.0,205.8,CROSSCOUNTRY,ANYTIME S,700.0
Briton Ferry,BNF,1.0,411.0,205.8,CROSSCOUNTRY,ANYTIME S,0.0
Brixton,BRX,2.0,329.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Broad Green,BGE,1.0,209.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Broadbottom,BDB,1.0,244.0,68.5,VIRGIN WEST COAST,ANYTIME S,275.0
Broadstairs,BSR,2.0,425.0,179.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Brockenhurst,BCU,1.0,439.0,188.0,CROSSCOUNTRY,ANYTIME S,0.0
Brockholes,BHS,2.0,220.0,116.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brockley,BCY,2.0,341.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Bromborough,BOM,2.0,283.0,77.5,VIRGIN WEST COAST,ANYTIME S,317.0
Bromborough Rake,BMR,2.0,281.0,77.5,VIRGIN WEST COAST,ANYTIME S,317.0
Bromley Cross (Lancs),BMC,2.0,236.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bromley North,BMN,3.0,383.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Bromley South,BMS,2.0,365.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Bromsgrove,BMV,1.0,293.0,163.2,CROSSCOUNTRY,ANYTIME S,0.0
Brondesbury,BSY,2.0,329.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brondesbury Park,BSP,2.0,331.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brookmans Park,BPK,1.0,422.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brookwood,BKO,2.0,363.0,166.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Broome,BME,1.0,304.0,177.45,CROSSCOUNTRY,ANYTIME S,0.0
Broomfleet,BMF,1.0,237.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brora,BRA,1.0,369.0,95.5,SCOTRAIL,ANYTIME DAY S,0.0
Brough,BUH,1.0,233.0,123.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Broughty Ferry,BYF,0.0,99.0,20.3,SCOTRAIL,ANYTIME DAY S,0.0
Broxbourne,BXB,2.0,345.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bruce Grove,BCV,2.0,336.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Brundall,BDA,2.0,396.0,158.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Brundall Gardens,BGA,2.0,393.0,158.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Brunstane,BSU,0.0,10.0,2.8,SCOTRAIL,ANYTIME DAY S,1000.0
Brunswick,BRW,2.0,275.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bruton,BRU,1.0,551.0,217.05,CROSSCOUNTRY,ANYTIME S,817.0
Bryn,BYN,1.0,181.0,127.5,VIRGIN WEST COAST,ANYTIME S,0.0
Buckenham (Norfolk),BUC,nan,nan,158.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Buckley,BCK,2.0,327.0,89.5,VIRGIN WEST COAST,ANYTIME S,275.0
Bucknell,BUK,1.0,313.0,177.45,CROSSCOUNTRY,ANYTIME S,0.0
Buckshaw Parkway,BSV,1.0,205.0,127.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bugle,BGL,3.0,697.0,252.25,CROSSCOUNTRY,ANYTIME S,817.0
Builth Road,BHR,1.0,473.0,185.7,CROSSCOUNTRY,ANYTIME S,0.0
Bulwell,BLW,2.0,338.0,150.8,CROSSCOUNTRY,ANYTIME S,0.0
Bures,BUE,3.0,405.0,174.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Burgess Hill,BUG,2.0,398.0,172.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Burley Park,BUY,1.0,205.0,113.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Burley-in-Wharfedale,BUW,1.0,235.0,117.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Burnage,BNA,1.0,236.0,76.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,95.0
Burneside (Cumbria),BUD,1.0,158.0,63.3,TRANSPENNINE EXPRESS,ANYTIME S,275.0
Burnham (Bucks),BNM,2.0,399.0,164.0,CROSSCOUNTRY,ANYTIME S,0.0
Burnham-on-Crouch,BUU,2.0,381.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Burnley Barracks,BUB,1.0,250.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Burnley Central,BNC,1.0,244.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Burnley Manchester Road,BYM,1.0,214.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Burnside (Strathclyde),BUI,2.0,118.0,17.3,SCOTRAIL,ANYTIME DAY S,0.0
Burntisland,BTS,0.0,40.0,6.9,SCOTRAIL,ANYTIME DAY S,0.0
Burscough Bridge,BCB,2.0,197.0,127.5,VIRGIN WEST COAST,ANYTIME S,0.0
Burscough Junction,BCJ,1.0,212.0,71.0,VIRGIN WEST COAST,ANYTIME S,275.0
Bursledon,BUO,1.0,540.0,181.0,CROSSCOUNTRY,ANYTIME S,0.0
Burton Joyce,BUJ,1.0,364.0,150.8,CROSSCOUNTRY,ANYTIME S,0.0
Burton-on-Trent,BUT,1.0,325.0,126.55,CROSSCOUNTRY,ANYTIME S,0.0
Bury St Edmunds,BSE,1.0,344.0,157.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Busby,BUS,1.0,134.0,17.3,SCOTRAIL,ANYTIME DAY S,0.0
Bush Hill Park,BHK,2.0,345.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bushey,BSH,1.0,446.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Butlers Lane,BUL,1.0,289.0,126.55,CROSSCOUNTRY,ANYTIME S,0.0
Buxted,BXD,2.0,401.0,167.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Buxton,BUX,1.0,279.0,89.8,CROSSCOUNTRY,ANYTIME S,0.0
Byfleet & New Haw,BFN,2.0,341.0,166.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bynea,BYE,1.0,592.0,205.8,CROSSCOUNTRY,ANYTIME S,0.0
Cadoxton,CAD,2.0,436.0,202.9,CROSSCOUNTRY,ANYTIME S,700.0
Caergwrle,CGW,2.0,336.0,98.5,VIRGIN WEST COAST,ANYTIME S,275.0
Caerphilly,CPH,2.0,449.0,205.8,CROSSCOUNTRY,ANYTIME S,700.0
Caersws,CWS,1.0,345.0,131.5,VIRGIN WEST COAST,ANYTIME S,287.0
Caldercruix,CAC,0.0,45.0,10.9,SCOTRAIL,ANYTIME DAY S,0.0
Caldicot,CDT,1.0,533.0,201.05,CROSSCOUNTRY,ANYTIME S,0.0
Caledonian Rd & Barnsbury,CIR,2.0,312.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Calstock,CSK,1.0,715.0,250.5,CROSSCOUNTRY,ANYTIME S,817.0
Cam & Dursley,CDU,1.0,501.0,176.8,CROSSCOUNTRY,ANYTIME S,700.0
Camberley,CAM,2.0,392.0,170.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Camborne,CBN,1.0,675.0,252.25,CROSSCOUNTRY,ANYTIME S,817.0
Cambridge,CBG,1.0,312.0,152.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Cambridge Heath,CBH,2.0,335.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cambuslang,CBL,1.0,80.0,15.8,SCOTRAIL,ANYTIME DAY S,0.0
Camden Road,CMD,2.0,302.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Camelon,CMO,0.0,40.0,7.5,SCOTRAIL,ANYTIME DAY S,1000.0
Canada Water,ZCW,2.0,333.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Canley,CNL,1.0,290.0,150.8,CROSSCOUNTRY,ANYTIME S,0.0
Cannock,CAO,1.0,327.0,151.3,CROSSCOUNTRY,ANYTIME S,0.0
Canonbury,CNN,2.0,314.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Canterbury East,CBE,3.0,375.0,176.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Canterbury West,CBW,2.0,354.0,176.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cantley,CNY,2.0,418.0,158.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Capenhurst,CPU,2.0,315.0,93.0,VIRGIN WEST COAST,ANYTIME S,275.0
Carbis Bay,CBB,2.0,603.0,252.25,CROSSCOUNTRY,ANYTIME S,817.0
Cardenden,CDD,0.0,57.0,9.1,SCOTRAIL,ANYTIME DAY S,0.0
Cardiff Bay,CDB,3.0,397.0,201.05,CROSSCOUNTRY,ANYTIME S,700.0
Cardiff Central,CDF,1.0,409.0,201.05,CROSSCOUNTRY,ANYTIME S,700.0
Cardiff Queen Street,CDQ,2.0,385.0,201.05,CROSSCOUNTRY,ANYTIME S,700.0
Cardonald,CDO,1.0,106.0,15.7,SCOTRAIL,ANYTIME DAY S,0.0
Cardross,CDR,0.0,122.0,18.2,SCOTRAIL,ANYTIME DAY S,0.0
Carfin,CRF,0.0,68.0,8.6,SCOTRAIL,ANYTIME DAY S,1000.0
Cark & Cartmel,CAK,1.0,188.0,75.5,TRANSPENNINE EXPRESS,ANYTIME S,275.0
Carlisle,CAR,0.0,84.0,59.7,TRANSPENNINE EXPRESS,ANYTIME S,0.0
Carlton,CTO,1.0,355.0,150.8,CROSSCOUNTRY,ANYTIME S,0.0
Carluke,CLU,0.0,39.0,19.8,SCOTRAIL,ANYTIME DAY S,0.0
Carmarthen,CMN,1.0,514.0,216.55,CROSSCOUNTRY,ANYTIME S,0.0
Carmyle,CML,1.0,120.0,16.4,SCOTRAIL,ANYTIME DAY S,0.0
Carnforth,CNF,1.0,175.0,68.4,TRANSPENNINE EXPRESS,ANYTIME S,0.0
Carnoustie,CAN,0.0,109.0,22.2,SCOTRAIL,ANYTIME DAY S,0.0
Carntyne,CAY,0.0,72.0,13.5,SCOTRAIL,ANYTIME DAY S,1000.0
Carpenders Park,CPK,1.0,423.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Carrbridge,CAG,0.0,186.0,45.9,SCOTRAIL,ANYTIME DAY S,0.0
Carshalton,CSH,2.0,351.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Carshalton Beeches,CSB,2.0,379.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Carstairs,CRS,0.0,33.0,10.0,SCOTRAIL,ANYTIME DAY S,0.0
Cartsdyke,CDY,1.0,125.0,19.7,SCOTRAIL,ANYTIME DAY S,0.0
Castle Bar Park,CBP,3.0,378.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Castle Cary,CLC,1.0,546.0,217.05,CROSSCOUNTRY,ANYTIME S,817.0
Castleford,CFD,1.0,217.0,113.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Castleton (Manchester),CAS,1.0,278.0,68.5,VIRGIN WEST COAST,ANYTIME S,275.0
Castleton Moor,CSM,1.0,264.0,77.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Caterham,CAT,2.0,370.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Catford,CTF,2.0,345.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Catford Bridge,CFB,2.0,331.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Cathays,CYS,2.0,426.0,201.05,CROSSCOUNTRY,ANYTIME S,700.0
Cathcart,CCT,1.0,110.0,15.7,SCOTRAIL,ANYTIME DAY S,0.0
Cattal,CTL,1.0,177.0,95.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Causeland,CAU,2.0,645.0,252.25,CROSSCOUNTRY,ANYTIME S,817.0
Cefn-y-Bedd,CYB,2.0,338.0,98.5,VIRGIN WEST COAST,ANYTIME S,275.0
Chadwell Heath,CTH,2.0,348.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chafford Hundred Lakeside,CFH,2.0,380.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chalfont & Latimer,CFO,2.0,387.0,161.5,CROSSCOUNTRY,ANYTIME S,0.0
Chalkwell,CHW,2.0,389.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Chandlers Ford,CFR,2.0,539.0,179.5,CROSSCOUNTRY,ANYTIME S,0.0
Chapel-en-le-Frith,CEF,1.0,268.0,89.8,CROSSCOUNTRY,ANYTIME S,0.0
Chapelton (Devon),CPN,1.0,872.0,242.05,CROSSCOUNTRY,ANYTIME S,700.0
Chapeltown (South Yorks),CLN,2.0,239.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Chappel & Wakes Colne,CWC,3.0,399.0,174.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Charing (Kent),CHG,2.0,399.0,172.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Charing Cross (Glasgow),CHC,0.0,82.0,15.5,SCOTRAIL,ANYTIME DAY S,0.0
Charlbury,CBY,1.0,488.0,168.45,CROSSCOUNTRY,ANYTIME S,0.0
Charlton,CTN,2.0,368.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Chartham,CRT,2.0,358.0,176.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chassen Road,CSR,2.0,261.0,76.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,95.0
Chatelherault,CTE,1.0,133.0,18.3,SCOTRAIL,ANYTIME DAY S,0.0
Chatham,CTM,2.0,348.0,170.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Chathill,CHT,1.0,132.0,61.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cheadle Hulme,CHU,1.0,244.0,68.5,VIRGIN WEST COAST,ANYTIME S,275.0
Cheam,CHE,2.0,362.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Cheddington,CED,1.0,375.0,167.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chelford (Cheshire),CEL,1.0,227.0,93.0,VIRGIN WEST COAST,ANYTIME S,275.0
Chelmsford,CHM,2.0,361.0,167.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chelsfield,CLD,2.0,392.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Cheltenham Spa,CNM,1.0,357.0,176.8,CROSSCOUNTRY,ANYTIME S,700.0
Chepstow,CPW,1.0,425.0,185.7,CROSSCOUNTRY,ANYTIME S,821.0
Cherry Tree,CYT,1.0,218.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chertsey,CHY,2.0,428.0,166.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cheshunt,CHN,2.0,341.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chessington North,CSN,2.0,341.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chessington South,CSS,2.0,343.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chester,CTR,1.0,228.0,93.0,VIRGIN WEST COAST,ANYTIME S,275.0
Chester Road,CRD,1.0,279.0,126.55,CROSSCOUNTRY,ANYTIME S,0.0
Chesterfield,CHD,0.0,241.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Chester-le-Street,CLS,1.0,111.0,68.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chestfield & Swalecliffe,CSW,2.0,414.0,176.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chetnole,CNO,1.0,586.0,232.5,CROSSCOUNTRY,ANYTIME S,817.0
Chichester,CCH,2.0,402.0,176.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chilham,CIL,3.0,368.0,176.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chilworth,CHL,1.0,544.0,167.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chingford,CHI,2.0,345.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Chinley,CLY,1.0,266.0,142.45,CROSSCOUNTRY,ANYTIME S,0.0
Chippenham,CPM,2.0,385.0,202.9,CROSSCOUNTRY,ANYTIME S,700.0
Chipstead,CHP,2.0,378.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Chirk,CRK,2.0,271.0,104.5,VIRGIN WEST COAST,ANYTIME S,275.0
Chislehurst,CIT,2.0,353.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Chiswick,CHK,2.0,356.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cholsey,CHO,2.0,384.0,174.5,CROSSCOUNTRY,ANYTIME S,0.0
Chorley,CRL,1.0,208.0,127.5,VIRGIN WEST COAST,ANYTIME S,0.0
Chorleywood,CLW,3.0,418.0,161.5,CROSSCOUNTRY,ANYTIME S,0.0
Christchurch,CHR,2.0,460.0,194.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Christs Hospital,CHH,2.0,393.0,170.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Church & Oswaldtwistle,CTW,1.0,233.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Church Fenton,CHF,1.0,185.0,95.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Church Stretton,CTT,1.0,283.0,177.45,CROSSCOUNTRY,ANYTIME S,0.0
Cilmeri,CIM,1.0,477.0,185.7,CROSSCOUNTRY,ANYTIME S,0.0
City Thameslink,CTK,2.0,311.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Clacton-on-Sea,CLT,2.0,428.0,179.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Clandon,CLA,2.0,384.0,166.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Clapham (North Yorkshire),CPY,1.0,282.0,77.9,TRANSPENNINE EXPRESS,ANYTIME S,0.0
Clapham High Street,CLP,3.0,347.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,200.0
Clapham Junction,CLJ,1.0,410.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Clapton,CPT,2.0,342.0,161.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Clarbeston Road,CLR,1.0,563.0,221.8,CROSSCOUNTRY,ANYTIME S,0.0
Clarkston,CKS,2.0,96.0,17.3,SCOTRAIL,ANYTIME DAY S,0.0
Claverdon,CLV,3.0,394.0,160.8,CROSSCOUNTRY,ANYTIME S,0.0
Claygate,CLG,2.0,367.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cleethorpes,CLE,1.0,289.0,134.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Cleland,CEA,0.0,63.0,8.6,SCOTRAIL,ANYTIME DAY S,1000.0
Clifton (Manchester),CLI,1.0,258.0,76.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,95.0
Clifton Down,CFN,2.0,443.0,205.8,CROSSCOUNTRY,ANYTIME S,700.0
