Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Attadale,ATT,2.0,663.0,248.45,CROSSCOUNTRY,ANYTIME S,0.0
Attenborough,ATB,1.0,102.0,14.6,EAST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Attleborough,ATL,1.0,209.0,70.3,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Auchinleck,AUK,1.0,437.0,138.3,CROSSCOUNTRY,ANYTIME S,0.0
Audley End,AUD,1.0,220.0,138.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Aughton Park,AUG,1.0,165.0,33.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
Aviemore,AVM,1.0,448.0,206.4,CROSSCOUNTRY,ANYTIME S,0.0
Avoncliff,AVF,1.0,291.0,175.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Avonmouth,AVN,1.0,265.0,180.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Axminster,AXM,1.0,347.0,169.5,CROSSCOUNTRY,ANYTIME S,0.0
Aylesbury,AYS,1.0,543.0,129.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Aylesbury Vale Parkway,AVP,2.0,263.0,129.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Aylesford,AYL,2.0,232.0,125.4,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Aylesham,AYH,2.0,291.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Ayr,AYR,1.0,365.0,138.3,CROSSCOUNTRY,ANYTIME S,0.0
Bache,BAC,1.0,182.0,30.7,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,325.0
Baglan,BAJ,1.0,325.0,59.7,CROSSCOUNTRY,ANYTIME S,700.0
Bagshot,BAG,2.0,249.0,129.0,CROSSCOUNTRY,ANYTIME S,0.0
Baildon,BLD,2.0,143.0,21.55,CROSSCOUNTRY,ANYTIME DAY S,0.0
Baillieston,BIO,1.0,307.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Balcombe,BAB,1.0,243.0,125.4,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Baldock,BDK,2.0,233.0,97.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Balham,BAL,2.0,202.0,107.8,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Balloch,BHC,2.0,376.0,163.7,CROSSCOUNTRY,ANYTIME S,0.0
Balmossie,BSI,1.0,509.0,175.55,CROSSCOUNTRY,ANYTIME S,0.0
Bamber Bridge,BMB,1.0,188.0,27.1,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
Bamford,BAM,0.0,22.0,4.9,NORTHERN,ANYTIME DAY S,1000.0
Banavie,BNV,2.0,576.0,216.55,CROSSCOUNTRY,ANYTIME S,0.0
Banbury,BAN,0.0,170.0,72.55,CROSSCOUNTRY,ANYTIME S,700.0
Bangor (Gwynedd),BNG,1.0,231.0,51.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,92.0
Bank Hall,BAH,2.0,157.0,29.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
Banstead,BAD,2.0,253.0,114.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Barassie,BSS,1.0,352.0,167.4,CROSSCOUNTRY,ANYTIME S,0.0
Barbican,ZBB,1.0,194.0,110.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bardon Mill,BLL,1.0,179.0,87.45,CROSSCOUNTRY,ANYTIME S,0.0
Bare Lane,BAR,1.0,198.0,35.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bargeddie,BGI,1.0,304.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Bargoed,BGD,2.0,287.0,58.6,CROSSCOUNTRY,ANYTIME S,700.0
Barking,BKG,2.0,210.0,117.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barlaston,BRT,3.0,136.0,30.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Barming,BMG,2.0,285.0,125.4,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Barmouth,BRM,1.0,355.0,77.9,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barnehurst,BNH,2.0,225.0,106.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Barnes,BNS,2.0,201.0,117.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barnes Bridge,BNI,2.0,204.0,117.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barnetby,BTB,0.0,77.0,24.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Barnham,BAA,2.0,278.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barnhill,BNL,2.0,328.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Barnsley,BNY,0.0,30.0,4.5,SOUTH YORKSHIRE PTE,ANYTIME DAY S,679.0
Barnstaple,BNP,1.0,367.0,210.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barnt Green,BTG,1.0,157.0,52.05,CROSSCOUNTRY,ANYTIME S,0.0
Barrhead,BRR,1.0,356.0,163.7,CROSSCOUNTRY,ANYTIME S,0.0
Barrhill,BRL,1.0,500.0,174.95,CROSSCOUNTRY,ANYTIME S,0.0
Barrow Haven,BAV,1.0,133.0,24.3,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Barrow-in-Furness,BIF,1.0,206.0,51.2,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Barrow-Upon-Soar,BWS,1.0,87.0,36.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Barry,BRY,2.0,269.0,58.6,CROSSCOUNTRY,ANYTIME S,700.0
Barry Docks,BYD,2.0,266.0,58.6,CROSSCOUNTRY,ANYTIME S,700.0
Barry Island,BYI,2.0,295.0,58.6,CROSSCOUNTRY,ANYTIME S,700.0
Barry Links,BYL,1.0,516.0,180.95,CROSSCOUNTRY,ANYTIME S,0.0
Barton-on-Humber,BAU,1.0,194.0,24.3,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Basildon,BSO,2.0,231.0,121.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Basingstoke,BSK,1.0,232.0,138.0,CROSSCOUNTRY,ANYTIME S,0.0
Bat & Ball,BBL,2.0,233.0,126.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bath Spa,BTH,0.0,221.0,175.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bathgate,BHG,1.0,275.0,162.65,CROSSCOUNTRY,ANYTIME S,0.0
Batley,BTL,1.0,131.0,19.2,LONDON NORTH EASTERN RAILWAY,ANYTIME DAY S,0.0
Battersby,BTT,2.0,192.0,66.7,CROSSCOUNTRY,ANYTIME S,95.0
Battersea Park,BAK,2.0,200.0,117.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Battle,BAT,2.0,289.0,140.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Battlesbridge,BLB,2.0,235.0,127.0,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Bayford,BAY,2.0,183.0,121.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Beaconsfield,BCF,2.0,213.0,121.5,CROSSCOUNTRY,ANYTIME S,0.0
Bearley,BER,1.0,210.0,53.6,CROSSCOUNTRY,ANYTIME S,0.0
Bearsden,BRN,1.0,339.0,163.7,CROSSCOUNTRY,ANYTIME S,0.0
Bearsted,BSD,2.0,267.0,128.8,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Beasdale,BSL,2.0,629.0,221.8,CROSSCOUNTRY,ANYTIME S,0.0
Beaulieu Road,BEU,1.0,400.0,148.0,CROSSCOUNTRY,ANYTIME S,0.0
Beauly,BEL,2.0,513.0,221.8,CROSSCOUNTRY,ANYTIME S,0.0
Bebington,BEB,1.0,144.0,30.4,TRANSPENNINE EXPRESS,ANYTIME DAY S,92.0
Beccles,BCC,3.0,360.0,148.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Beckenham Hill,BEC,1.0,208.0,106.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Beckenham Junction,BKJ,2.0,228.0,106.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Bedford,BDM,0.0,135.0,140.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bedford St Johns,BSJ,1.0,169.0,140.0,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bedhampton,BDH,1.0,335.0,141.5,CROSSCOUNTRY,ANYTIME S,0.0
Bedminster,BMT,1.0,241.0,180.5,CROSSCOUNTRY,ANYTIME S,0.0
Bedworth,BEH,2.0,175.0,48.3,CROSSCOUNTRY,ANYTIME S,0.0
Bedwyn,BDW,1.0,285.0,138.0,CROSSCOUNTRY,ANYTIME S,0.0
Beeston,BEE,0.0,64.0,14.6,EAST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bekesbourne,BKS,2.0,316.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Belle Vue,BLV,0.0,87.0,21.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bellgrove,BLG,1.0,305.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Bellingham,BGM,1.0,206.0,106.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Bellshill,BLH,1.0,314.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Belmont,BLM,2.0,250.0,114.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Belper,BLP,1.0,91.0,22.7,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Beltring,BEG,2.0,262.0,125.4,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Belvedere,BVD,3.0,460.0,106.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Bempton,BEM,0.0,139.0,45.0,NORTHERN,ANYTIME DAY S,0.0
