Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Bache,BAC,3.0,302.0,107.6,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Baglan,BAJ,3.0,353.0,183.3,GREATER ANGLIA,ANYTIME S,200.0
Bagshot,BAG,2.0,238.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Baildon,BLD,2.0,302.0,109.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Baillieston,BIO,2.0,512.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Balcombe,BAB,1.0,236.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Baldock,BDK,1.0,132.0,91.6,GREATER ANGLIA,ANYTIME S,0.0
Balham,BAL,2.0,191.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Balloch,BHC,3.0,522.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Balmossie,BSI,2.0,1013.0,168.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bamber Bridge,BMB,2.0,347.0,105.2,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Bamford,BAM,1.0,274.0,85.6,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Banavie,BNV,3.0,719.0,179.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Banbury,BAN,2.0,260.0,116.9,CROSSCOUNTRY,ANYTIME S,0.0
Bangor (Gwynedd),BNG,1.0,449.0,107.6,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Bank Hall,BAH,2.0,380.0,107.1,VIRGIN WEST COAST,ANYTIME S,200.0
Banstead,BAD,2.0,251.0,94.1,GREATER ANGLIA,ANYTIME S,0.0
Barassie,BSS,2.0,548.0,166.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Barbican,ZBB,1.0,137.0,72.8,GREATER ANGLIA,ANYTIME S,3.0
Bardon Mill,BLL,2.0,352.0,156.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bare Lane,BAR,2.0,366.0,105.2,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Bargeddie,BGI,2.0,509.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0
Bargoed,BGD,3.0,351.0,183.3,GREATER ANGLIA,ANYTIME S,200.0
Barking,BKG,2.0,161.0,59.8,GREATER ANGLIA,ANYTIME S,0.0
Barlaston,BRT,4.0,321.0,80.8,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Barming,BMG,2.0,258.0,89.2,GREATER ANGLIA,ANYTIME S,0.0
Barmouth,BRM,2.0,501.0,103.5,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Barnehurst,BNH,2.0,206.0,94.1,GREATER ANGLIA,ANYTIME S,0.0
Barnes,BNS,2.0,197.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
Barnes Bridge,BNI,2.0,203.0,89.7,GREATER ANGLIA,ANYTIME S,0.0
